PROP_NAME,PROP_HEADING,AGE,CITY,PRICE,LOCATION,AREA,PRICE_PER_UNIT_AREA,DESCRIPTION,BHK,LATITUDE,LONGITUDE,url
CSK Green Villas,"4 BHK Villa for sale in Shadnagar, Hyderabad",,Hyderabad,60.0 L,"Shadnagar, Hyderabad",1570,3820,"4 BHK Villa for sale in Shadnagar, Hyderabad with modern-day amenities. This is an owner listed property and thus there is no brokerage involved. The Villa is in Shadnagar which is a promising investment destination in Hyderabad. This might be your chance to grab the best 4 BHK property for sale in Shadnagar. This 4 BHK Villa is available at a reasonable price of Rs 75.0 L. Residents also need to pay maintenance charges of Rs 0. It is a very spacious property, spread over 800 Square feet. The built-up area is 1570 Square feet. This property has provision for 3 bathroom. This property is auspic...",4,17.0681087,78.2054259,https://images.unsplash.com/photo-1554995207-c18c203602cb?w=1600&auto=format&fit=crop&q=60&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxzZWFyY2h8MTl8fGhvdXNlfGVufDB8fDB8fHww
NCC Cyber Urbania,"3 BHK Flat for sale in Osman Nagar, Hyderabad",,Hyderabad,1.23 Cr,"Osman Nagar, Hyderabad",2240,5490,"Looking for a 3 BHK Apartment for sale in Hyderabad? Your search ends here. Buy this 3 BHK property in Hyderabad's finest location, Osman Nagar. This is an owner listed property and there is no brokerage involved. It is on floor 3 out of 10 floors. This Apartment is available at a reasonable price of Rs 1.23 Cr. The built up area of this property is 2240 Square feet. It is spacious for a family and this property has a carpet area of 1950 Square feet. There are 3 bedrooms and 4 bathroom. There are a number of reputed schools in the vicinity such as KGBV School RC Puram, Dnreddy, and Blue Blocks...",3,17.4418133,78.2782231,https://images.unsplash.com/photo-1513584684374-8bab748fbf90?w=900&auto=format&fit=crop&q=60&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxzZWFyY2h8M3x8bW9kZXJuJTIwaG91c2V8ZW58MHx8MHx8fDA%3D
Green Villas,"4 BHK Villa for sale in Shadnagar, Hyderabad",,Hyderabad,60.0 L,"Shadnagar, Hyderabad",1560,3850,"4 BHK Villa for sale in Shadnagar, Hyderabad. This 4 BHK unit is available in Shadnagar and offers a premium lifestyle at the best price. This property is posted by owner and there is no brokerage involved. Contact now, for details. It is a desired purchase for any homebuyer in Shadnagar. The total number of floors is 1. The price of this Villa is Rs 60.0 L. The built-up area is 1560 Square feet. This spacious property has provision for a servant room. There are 4 bedrooms and 3 bathroom. The property is North-East-facing. This property is at a walking distance from Sindhu Dental Hospital, Sev...",4,17.0681087,78.2054259,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQPqFi7EUuUAdPJU6LwxL0MFerMNGOl7q3wfA&s
CSK Green Villas,"4 BHK Villa for sale in Shadnagar, Hyderabad",,Hyderabad,60.0 L,"Shadnagar, Hyderabad",1560,3850,"CSK Green Villas is located in Shadnagar, Hyderabad which comprises of 2500 units. Units are ready to move in.CSK Green Villas Hyderabad is a tranquil place surrounded by a green environment and is HMDA layout More About This Property 4 BHK Villa for sale in Hyderabad. This property is in Shadnagar, which is a coveted investment location. This tastefully designed 4 BHK unit is among Hyderabad's best properties. No brokerage to be paid for this property. This 4 BHK property is posted directly by Owner. Contact now for more details. The price of the Villa is Rs 48.0 L. It is best suited for all ...",4,17.0681087,78.2054259,https://images.unsplash.com/photo-1568605114967-8130f3a36994?w=900&auto=format&fit=crop&q=60&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxzZWFyY2h8MTM4fHxtb2Rlcm4lMjBob3VzZXxlbnwwfHwwfHx8MA%3D%3D
CSK Green Villas,"4 BHK Villa for sale in Shadnagar, Hyderabad",,Hyderabad,61.0 L,"Shadnagar, Hyderabad",1550,3940,"Best 4 BHK Villa for modern-day lifestyle is now available for sale. No brokerage involved, Posted by Owner. Grab this 4 BHK property for sale in one of Hyderabad's top location, Shadnagar. The property price of this unit is Rs 55.0 L. Monthly maintenance costs Rs 0. The built-up area is 1550 Square feet. There are 4 bedrooms and 3 bathroom. This property enjoys a good view and is East-facing. Other amenities include provisions for Gym, Garden, Clubhouse, Community Hall. This property also enjoys power backup facility. Regular water supply is provided. This is a gated community. It is an ideal...",4,17.0681087,78.2054259,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTZ-q8tz9MVUn4YbXb-PK4rdR5mtDaJK_ODRr80Z5mbeHhooIxAIO0oZ2c&s
CSK Green Villas,"4 BHK Villa for sale in Shadnagar, Hyderabad",,Hyderabad,61.0 L,"Shadnagar, Hyderabad",1560,3910,"CSK Green Villas is located in Shadnagar, Hyderabad and designed by CSK Realtors which comprises of 2500 units. Units are ready to move in.Project DetailsCSK Green Villas Hyderabad is a tranquil place surrounded by a green environment. More About This Property 4 BHK Villa for sale in Shadnagar, Hyderabad with modern-day amenities. This is an owner listed property and thus there is no brokerage involved. The Villa is in Shadnagar which is a promising investment destination in Hyderabad. This might be your chance to grab the best 4 BHK property for sale in Shadnagar. This 4 BHK Villa is availabl...",4,17.0681087,78.2054259,https://images.unsplash.com/photo-1554995207-c18c203602cb?w=1600&auto=format&fit=crop&q=60&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxzZWFyY2h8MTl8fGhvdXNlfGVufDB8fDB8fHww
"Gachibowli, Hyderabad","2 BHK Flat for sale in Gachibowli, Hyderabad",,Hyderabad,80.0 L,"Gachibowli, Hyderabad",654,12230,"A 2 BHK Apartment for sale in Gachibowli, Hyderabad. Posted by Owner, No brokerage involved. This beautifully designed 2 BHK unit with all the modern-day comforts is one of Gachibowli's most desired properties. Contact now for more information. This 2 BHK unit is on floor 4. There are 5 floors in this property. The price of this Apartment is Rs 80.0 L. Each unit has a built-up area of 654 Square feet. This West-facing property has an excellent view. There are 2 bedrooms. There is provision for 2 bathroom. This residential property is near Kendriya Vidyalaya, Gachibowli, Yoga Studio and School,...",2,17.4436222,78.3519638,https://plus.unsplash.com/premium_photo-1676968002767-1f6a09891350?w=900&auto=format&fit=crop&q=60&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxzZWFyY2h8OXx8bGl2aW5nJTIwcm9vbXxlbnwwfHwwfHx8MA%3D%3D
"Phase 2, Hitech City,Hyderabad","3 BHK Flat for sale in Hitech City, Hyderabad",,Hyderabad,1.8 Cr,"Phase 2, Hitech City,Hyderabad",1450,12410,"Looking for a good 3 BHK Apartment in Hitec City, Hyderabad? This property is in one of Hyderabad's most popular locations. This is a no brokerage property. The property is on floor 16. Total number of floors is 18. Maintenance charges of this property is Rs 0. This Apartment is available for Rs 1.8 Cr. This modern unit has a built-up area of 1450 Square feet. It is very close to some of city's best hospitals, such as, Medicover Woman and Child Hospital in Hyderabad | Best Gynaecologist, Medicover Hospitals HiTech City - Best Hospital in Hyderabad, and PACE Hospitals - Hitech City. Established...",3,17.449491,78.3742258,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR7R0g7vak7sZWKE5sAPTMMaCGPMyr12pD-aw&s
"Gachibowli, Hyderabad","3 BHK Flat for sale in Gachibowli, Hyderabad",,Hyderabad,1.4 Cr,"Gachibowli, Hyderabad",1821,7690,"Property for sale in Gachibowli, Hyderabad. This 3 BHK Apartment is located in Hyderabad's most promising location. This property is posted by owner and there is no brokerage involved. It is on floor 1. The total number of floors in this building is 4. This Apartment's price is Rs 1.4 Cr. Homebuyers will also need to pay Rs 0 towards maintenance. The built-up area is 1821 Square feet. This Apartment is strategically located within close distance of famous healthcare centres such as Oasis Fertility - Best IVF Centre in Gachibowli, Himagiri Hospitals, and Continental Hospitals. Schools like Kend...",3,17.4436222,78.3519638,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQKFumepIzBgyE6MSKdQ96O1EOaN7KlrP7oyw&s
Sai Krishna Homes,"2 BHK Flat for sale in Kondapur, Hyderabad",,Hyderabad,79.95 L,"Police Colony, Kondapur,Hyderabad",1250,6400,"2 BHK Apartment for sale in Hyderabad. This property is in Kondapur, which is a coveted investment location. This tastefully designed 2 BHK unit is among Hyderabad's best properties. No brokerage to be paid for this property. This 2 BHK property is posted directly by Owner. Contact now for more details. This property in Hyderabad is on floor 3. The total number of floors in this Apartment is 5. The price of the Apartment is Rs 79.95 L. Monthly maintenance charges come to Rs 0. It is best suited for all kinds of families. Because this property is spacious, with a built-up area of 1250 Square fe...",2,17.4660472,78.3579011,https://images.unsplash.com/photo-1621070659899-40b6b6f6731d?w=900&auto=format&fit=crop&q=60&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxzZWFyY2h8MTU1fHxtb2Rlcm4lMjBob3VzZXxlbnwwfHwwfHx8MA%3D%3D
My Home Tarkshya,"3 BHK Flat for sale in Kokapet, Hyderabad",,Hyderabad,2.05 Cr,"Kokapet, Hyderabad",2235,9170,"Property for sale in Kokapet, Hyderabad. This 3 BHK Apartment is located in Hyderabad's most promising location. This property is posted by owner and there is no brokerage involved. It is on floor 14. The total number of floors in this building is 14. This Apartment's price is Rs 2.05 Cr. Homebuyers will also need to pay Rs 20000 towards maintenance. This Apartment is a spacious unit, with carpet area of 1593 Square feet and is ideal for families. The built-up area is 2235 Square feet. The property has 3 bedrooms and 3 bathroom. This Apartment is strategically located within close distance of ...",3,17.4008497,78.3384549,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRwdhUHf0ReCSvejBYku3E4epGSgIM63UXVrg&s
"Bachupally, Hyderabad","2 BHK Flat for sale in Bachupally, Hyderabad",,Hyderabad,70.0 L,"Bachupally, Hyderabad",967,7240,"One of the finest property in Bachupally is now available for sale. This is a 2 BHK Apartment posted directly by owner. Make it yours now. It is on floor 0. It is a 4 storeyed building. The price of this Apartment is Rs 70.0 L. Other charges when you move into this property include maintenance, which is Rs 0. This Apartment is spacious with a built-up area of 967 Square feet. This property ensures you are a quick distance away from the city's best schools such as Oakridge International School, Bachupally, Ambitus World School - Hyderabad, and Silver Oaks International School - Bachupally Campu...",2,17.5423902,78.3854429,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTSAocrl9gU05bXdZ8SHdVl63XZqJJLIlHCien30uNsL4HZvjRt8UGJUyg&s
"Kokapet, Hyderabad","3 BHK Flat for sale in Kokapet, Hyderabad",,Hyderabad,1.84 Cr,"Kokapet, Hyderabad",1980,9290,"Property for sale in Kokapet, Hyderabad. This 3 BHK Apartment is located in Hyderabad's most promising location. This property is posted by owner and there is no brokerage involved. It is on floor 4. The total number of floors in this building is 11. This Apartment's price is Rs 1.84 Cr. Homebuyers will also need to pay Rs 0 towards maintenance. The built-up area is 1980 Square feet. This Apartment is strategically located within close distance of famous healthcare centres such as Continental Hospitals, GLOBAL EYE HOSPITAL, and Prasad's Clinic General & Heart Care. Schools like Phoenix Greens ...",3,17.4008497,78.3384549,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQYjnau-ssXtHUBnLB-kKdlbxxPiL5A8mvNps2yJe56qMnE2CJF1vCF9cg&s
Prajapati Prajapati Elite II and III,"2 BHK Flat for sale in Miyapur, Hyderabad",,Hyderabad,71.0 L,"Mayuri Nagar, Miyapur,Hyderabad",1180,6020,"This property is located in the center with lush green environment covered by oarks,schools,temples and all provisional stores.It is the most sought out area.This double bedroom for sale comes with an affordable price tag of just 76 lakhs rupees with an additional perk of paying no brokerage.Situated on the 5th floor this home can comfortably serve your parking space for a car and bike needs.This west facing home is over 1180sqft.& is in a convenient location.
If you need amenities such as intercom facility,security&elevator you'll be happy to note that this home has this & more.With gym avail...",2,17.5100529,78.3710233,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRpOuCLCCohtdU_Nn8UpoqfefC2-t5bY91jcA&s
Abode Abode Aahladham,"2 BHK Flat for sale in Serilingampally, Hyderabad",,Hyderabad,78.0 L,"Serilingampally, Hyderabad",1218,6400,"Best 2 BHK Apartment for modern-day lifestyle is now available for sale. No brokerage involved, Posted by Owner. Grab this 2 BHK property for sale in one of Hyderabad's top location, Serilingampally. It is situated on floor 4. The total number of floors in this Apartment is 5. The property price of this unit is Rs 78.0 L. Monthly maintenance costs Rs 2250. The built-up area is 1218 Square feet. There are 2 bedrooms and 2 bathroom. This property enjoys a good view and is East-facing. This property in Serilingampally, Hyderabad has lift facility as well. It is a safe premise with cctv facility. ...",2,17.4656574,78.3406724,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRwdhUHf0ReCSvejBYku3E4epGSgIM63UXVrg&s
Udaya Udaya Vensar,"3 BHK Flat for sale in Kothaguda, Hyderabad",,Hyderabad,1.4 Cr,"Kothaguda, Hyderabad",3000,4670,"Property for sale in Kondapur, Hyderabad. This 3 BHK Apartment is located in Hyderabad's most promising location. This property is posted by owner and there is no brokerage involved. It is on floor 1. The total number of floors in this building is 5. This Apartment's price is Rs 1.6 Cr. Homebuyers will also need to pay Rs 1500 towards maintenance. This Apartment is a spacious unit, with carpet area of 2700 Square feet and is ideal for families. The built-up area is 3000 Square feet. The property has 3 bedrooms and 4 bathroom. This Apartment is strategically located within close distance of fam...",3,17.458705,78.3638803,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQksc9rYyKuD5_Re-euJwt3FBu27Rd30V8MOw&s
Alekhya Foot Prints,"3 BHK Flat for sale in Gachibowli, Hyderabad",,Hyderabad,1.2 Cr,"Phase 3, Gachibowli,Hyderabad",1510,7950,"Looking for a 3 BHK Apartment for sale in Hyderabad? Your search ends here. Buy this 3 BHK property in Hyderabad's finest location, Gachibowli. This is an owner listed property and there is no brokerage involved. It is on floor 3 out of 5 floors. This Apartment is available at a reasonable price of Rs 1.2 Cr. Maintenance charges in this property is Rs 3000. The built up area of this property is 1510 Square feet. It is spacious for a family and this property has a carpet area of 1400 Square feet. There are 3 bedrooms and 3 bathroom. There are a number of reputed schools in the vicinity such as ...",3,17.4436222,78.3519638,https://images.pexels.com/photos/276724/pexels-photo-276724.jpeg?auto=compress&cs=tinysrgb&w=1200
Alekhya Towers,"3 BHK Flat for sale in Karmanghat, Hyderabad",,Hyderabad,1.34 Cr,"Bairamalguda, Karmanghat,Hyderabad",1650,8120,"3 BHK Apartment for sale in Bairamalguda, Hyderabad with modern-day amenities. This is an owner listed property and thus there is no brokerage involved. The Apartment is in Bairamalguda which is a promising investment destination in Hyderabad. This might be your chance to grab the best 3 BHK property for sale in Bairamalguda. The property is on floor 10 and the total number of floors is 14. This 3 BHK Apartment is available at a reasonable price of Rs 1.34 Cr. Residents also need to pay maintenance charges of Rs 2500. It is a very spacious property, spread over 1450 Square feet. The built-up a...",3,17.3405361,78.5447267,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRZABuUXhYCF0QqxZ8I_Mu6K8-4z67LTX_oBA&s
Sri Dhanvi Jewel Park,"2 BHK Flat for sale in Narsingi, Hyderabad",,Hyderabad,73.0 L,"Narsingi, Hyderabad",1170,6240,"2 BHK Apartment for sale in Hyderabad. This property is in Narsingi, which is a coveted investment location. This tastefully designed 2 BHK unit is among Hyderabad's best properties. No brokerage to be paid for this property. This 2 BHK property is posted directly by Owner. Contact now for more details. This property in Hyderabad is on floor 4. The total number of floors in this Apartment is 5. The price of the Apartment is Rs 73.0 L. It is best suited for all kinds of families. Because this property is spacious, with a built-up area of 1170 Square feet. It has 2 bathroom and 2 bedrooms. Some ...",2,17.3996471,78.351242,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSh2Id5dHqC2rHXkmtupJTtwF--hHi7k73Epg&s
Green Mark Mayfair Apartments,"2 BHK Flat for sale in Osman Nagar, Hyderabad",,Hyderabad,90.0 L,"Osman Nagar, Hyderabad",1261,7140,"Mayfair Apartment are well constructed with more green and many facilities.fully gated near to Gachibowli. More About This Property Looking for a 2 BHK Apartment for sale in Hyderabad? Your search ends here. Buy this 2 BHK property in Hyderabad's finest location, Osman Nagar. This is an owner listed property and there is no brokerage involved. It is on floor 6 out of 9 floors. This Apartment is available at a reasonable price of Rs 90.0 L. The built up area of this property is 1261 Square feet. This property is West facing. There are 2 bedrooms and 2 bathroom. The Apartment has lift facility. ...",2,17.4418133,78.2782231,https://plus.unsplash.com/premium_photo-1661883982941-50af7720a6ff?w=900&auto=format&fit=crop&q=60&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxzZWFyY2h8MXx8YmVhdXRpZnVsJTIwaG91c2V8ZW58MHx8MHx8fDA%3D
 Padmawathi Towers,"2 BHK Flat for sale in Bachupally, Hyderabad",,Hyderabad,55.0 L,"Bachupally, Hyderabad",1580,3480,"Looking for a 2 BHK Apartment for sale in Hyderabad? Your search ends here. Buy this 2 BHK property in Hyderabad's finest location, Bachupally. This is an owner listed property and there is no brokerage involved. It is on floor 4 out of 4 floors. The built up area of this property is 1580 Square feet. There are 2 bedrooms and 2 bathroom. There are a number of reputed schools in the vicinity such as Oakridge International School, Bachupally, Ambitus World School - Hyderabad, and Silver Oaks International School - Bachupally Campus. Medical facility is also close at hand with names like Snigdha ...",2,17.5423902,78.3854429,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTwC9Y0cRiHZRz6EQRtPrpglmwQCEHfr7hDusN5aHJzrK6k4TwtlXmII-o&s
"Vasanth Nagar Colony, Nizampet,Hyderabad","2 BHK Flat for sale in Nizampet, Hyderabad",,Hyderabad,83.0 L,"Vasanth Nagar Colony, Nizampet,Hyderabad",1181,7030,"Looking for a good 2 BHK Apartment in Nizampet, Hyderabad? This property is in one of Hyderabad's most popular locations. This is a no brokerage property. The property is on floor 1. Total number of floors is 5. Maintenance charges of this property is Rs 1500. This Apartment is available for Rs 83.0 L. This modern unit has a built-up area of 1181 Square feet. There are 2 bedrooms and 2 bathroom. It is very close to some of city's best hospitals, such as, Sri Sri Holistic Hospitals, Rainbow Children’s Hospital & BirthRight @ Hyder Nagar, Kukatpally, and LandMark Hospitals. Established schools, ...",2,17.4967427,78.3748715,https://plus.unsplash.com/premium_photo-1682377521625-c656fc1ff3e1?w=900&auto=format&fit=crop&q=60&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxzZWFyY2h8OXx8bW9kZXJuJTIwaG91c2V8ZW58MHx8MHx8fDA%3D
KPR Divyaprabhas Enclave,"3 BHK Flat for sale in Nizampet, Hyderabad",,Hyderabad,88.0 L,"Nizampet, Hyderabad",1520,5790,"Property is at Prime Location. On the Main road, Opp to CMR, Very near to Metro, Hospitals, Schools, Adj to Bhavya's Anandam More About This Property Best 3 BHK Apartment for modern-day lifestyle is now available for sale. No brokerage involved, Posted by Owner. Grab this 3 BHK property for sale in one of Hyderabad's top location, Nizampet. It is situated on floor 5. The total number of floors in this Apartment is 5. The built-up area is 1520 Square feet. There are 3 bedrooms and 2 bathroom. This property enjoys a good view and is East-facing. This property in Nizampet, Hyderabad has lift faci...",3,17.5083951,78.3854192,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQAe1_fQtpxpCpRQIX7ACABWVPCQ11n1odTGA&s
Lakshmi Shell Serenity,"3 BHK Flat for sale in Miyapur, Hyderabad",,Hyderabad,97.0 L,"Mayuri Nagar, Miyapur,Hyderabad",1315,7380,"3 BHK Apartment for sale in Miyapur, Hyderabad. This 3 BHK unit is available in Miyapur and offers a premium lifestyle at the best price. This property is posted by owner and there is no brokerage involved. Contact now, for details. It is a desired purchase for any homebuyer in Miyapur. It is on floor 3. The total number of floors is 6. The price of this Apartment is Rs 97.0 L. The built-up area is 1315 Square feet. There are 3 bedrooms and 2 bathroom. This property is at a walking distance from Rainbow Children’s Hospital & BirthRight @ Hyder Nagar, Kukatpally, Sri Sri Holistic Hospitals, and...",3,17.5100529,78.3710233,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRmnANnncOBGJj9-VH5E6utNFsFLjkyr7cvQg&s
 Sravani Residency Bachupally,"2 BHK Flat for sale in Bachupally, Hyderabad",,Hyderabad,55.0 L,"Bachupally, Hyderabad",1053,5220,"2 BHK Apartment for sale in Bachupally, Hyderabad with modern-day amenities. This is an owner listed property and thus there is no brokerage involved. The Apartment is in Bachupally which is a promising investment destination in Hyderabad. This might be your chance to grab the best 2 BHK property for sale in Bachupally. The property is on floor 4 and the total number of floors is 5. This 2 BHK Apartment is available at a reasonable price of Rs 55.0 L. Residents also need to pay maintenance charges of Rs 500. It is a very spacious property, spread over 1000 Square feet. The built-up area is 105...",2,17.5423902,78.3854429,https://images.unsplash.com/photo-1512917774080-9991f1c4c750?w=900&auto=format&fit=crop&q=60&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxzZWFyY2h8MjB8fGhvdXNlfGVufDB8fDB8fHww
Splendeur Shweta Shubham,"3 BHK Flat for sale in Kompally, Hyderabad",,Hyderabad,1.38 Cr,"Kompally, Hyderabad",1723,8000,"Check out this 3 BHK Apartment for sale in Kompally, Hyderabad. This property is posted by owner and thus there is no need to pay any broker amount. This 3 BHK Apartment is perfect for a modern-day lifestyle. Kompally is a promising location in Hyderabad and this is one of the finest properties in the area. Buy this Apartment for sale now. It is located on floor 4. The total number of floors in this project is 5. The property's price is Rs 1.38 Cr. This property is a modern-day abode, with 1723 Square feet built-up area. The unit has 3 bedrooms and 3 bathroom. Educational institutions are clos...",3,17.5354867,78.5096981,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR7R0g7vak7sZWKE5sAPTMMaCGPMyr12pD-aw&s
"Gachibowli, Hyderabad","3 BHK Flat for sale in Gachibowli, Hyderabad",,Hyderabad,98.0 L,"Gachibowli, Hyderabad",1635,5990,"Check out this 3 BHK Apartment for sale in Gachibowli, Hyderabad. This property is posted by owner and thus there is no need to pay any broker amount. This 3 BHK Apartment is perfect for a modern-day lifestyle. Gachibowli is a promising location in Hyderabad and this is one of the finest properties in the area. Buy this Apartment for sale now. It is located on floor 5. The total number of floors in this project is 5. The property's price is Rs 98.0 L. Residents in this property pay Rs 0 towards maintenance. This property is a modern-day abode, with 1635 Square feet built-up area. Educational i...",3,17.4436222,78.3519638,https://images.unsplash.com/photo-1628744876497-eb30460be9f6?w=900&auto=format&fit=crop&q=60&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxzZWFyY2h8MTl8fGJlYXV0aWZ1bCUyMGhvdXNlfGVufDB8fDB8fHww
Risinia Intelli Park,"3 BHK Flat for sale in Bachupally, Hyderabad",,Hyderabad,1.0 Cr,"Bachupally, Hyderabad",1473,6790,"A 3 BHK Apartment for sale in Bachupally, Hyderabad. Posted by Owner, No brokerage involved. This beautifully designed 3 BHK unit with all the modern-day comforts is one of Bachupally's most desired properties. Contact now for more information. This 3 BHK unit is on floor 3. There are 6 floors in this property. The price of this Apartment is Rs 1.0 Cr. Maintenance charges come to Rs 3000. Each unit has a built-up area of 1473 Square feet. There are 3 bedrooms. There is provision for 2 bathroom. This residential property is near Kennedy High The Global School, Silver Oaks International School -...",3,17.5423902,78.3854429,https://images.pexels.com/photos/221540/pexels-photo-221540.jpeg?auto=compress&cs=tinysrgb&w=1200
Sri Sairam Towers,"3 BHK Flat for sale in Hafeezpet, Hyderabad",,Hyderabad,1.4 Cr,"Janapriya Nagar, Hafeezpet,Hyderabad",2200,6360,"3 BHK Apartment for sale in Hafeezpet, Hyderabad. This 3 BHK unit is available in Hafeezpet and offers a premium lifestyle at the best price. This property is posted by owner and there is no brokerage involved. Contact now, for details. It is a desired purchase for any homebuyer in Hafeezpet. It is on floor 7. The total number of floors is 14. The price of this Apartment is Rs 1.4 Cr. Residents in this project also pay monthly maintenance charges of Rs 0. The built-up area is 2200 Square feet. This property is at a walking distance from Srikara Hospitals, Miyapur, Healix Hospital, and Pranaam ...",3,17.4918392,78.3575583,https://images.unsplash.com/photo-1583608205776-bfd35f0d9f83?w=900&auto=format&fit=crop&q=60&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxzZWFyY2h8MTV8fGhvdXNlfGVufDB8fDB8fHww
Sampoornam Flats HIG,"3 BHK Flat for sale in Kukatpally, Hyderabad",,Hyderabad,1.5 Cr,"Kukatpally, Hyderabad",1400,10710,"3 BHK Apartment for sale in Kukatpally, Hyderabad with modern-day amenities. This is an owner listed property and thus there is no brokerage involved. The Apartment is in Kukatpally which is a promising investment destination in Hyderabad. This might be your chance to grab the best 3 BHK property for sale in Kukatpally. The property is on floor 3 and the total number of floors is 10. This 3 BHK Apartment is available at a reasonable price of Rs 1.5 Cr. Residents also need to pay maintenance charges of Rs 3000. It is a very spacious property, spread over 1125 Square feet. The built-up area is 1...",3,17.4930841,78.4054408,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTSAocrl9gU05bXdZ8SHdVl63XZqJJLIlHCien30uNsL4HZvjRt8UGJUyg&s
Praneeth APR Pranav Townsquare,"2 BHK Flat for sale in Bachupally, Hyderabad",,Hyderabad,72.0 L,"Bachupally, Hyderabad",1160,6210,"2 BHK Apartment for sale in Bachupally, Hyderabad with modern-day amenities. This is an owner listed property and thus there is no brokerage involved. The Apartment is in Bachupally which is a promising investment destination in Hyderabad. This might be your chance to grab the best 2 BHK property for sale in Bachupally. The property is on floor 1 and the total number of floors is 5. This 2 BHK Apartment is available at a reasonable price of Rs 72.0 L. The built-up area is 1160 Square feet. This property has provision for 2 bathroom. It enjoys a strategic location with many reputed and multispe...",2,17.5423902,78.3854429,https://images.unsplash.com/photo-1649083048381-520a5b3d91ff?w=900&auto=format&fit=crop&q=60&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxzZWFyY2h8MTU4fHxtb2Rlcm4lMjBob3VzZXxlbnwwfHwwfHx8MA%3D%3D
"Manikonda, Hyderabad","3 BHK Flat for sale in Manikonda, Hyderabad",,Hyderabad,1.54 Cr,"Manikonda, Hyderabad",2200,7000,"A 3 BHK Apartment for sale in Manikonda, Hyderabad. Posted by Owner, No brokerage involved. This beautifully designed 3 BHK unit with all the modern-day comforts is one of Manikonda's most desired properties. Contact now for more information. This 3 BHK unit is on floor 4. There are 5 floors in this property. The price of this Apartment is Rs 1.54 Cr. Each unit has a built-up area of 2200 Square feet. There are 3 bedrooms. This residential property is near Oakridge International School, Gachibowli, Delhi Public School, and Dr.Pradeep Joshi best Online Astrologer And Yoga Therapist. It is also ...",3,17.3999951,78.3861689,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSt2I4DhRjodbgoIeEU-68uTRJTwLA-dQ70NQ&s
Abhi Tirumala Hills Seshadri,"3 BHK Flat for sale in Gajularamaram, Hyderabad",,Hyderabad,1.05 Cr,"Gajularamaram, Hyderabad",1600,6560,"Best 3 BHK Apartment for modern-day lifestyle is now available for sale. No brokerage involved, Posted by Owner. Grab this 3 BHK property for sale in one of Hyderabad's top location, Gajularamaram. It is situated on floor 5. The total number of floors in this Apartment is 5. The property price of this unit is Rs 99.0 L. The built-up area is 1600 Square feet. There are 3 bedrooms and 3 bathroom. This property in Gajularamaram, Hyderabad has lift facility as well. It is a safe premise with cctv facility. Other amenities include provisions for Gym, Garden, Intercom, Clubhouse, Community Hall. Thi...",3,17.5271759,78.4200077,https://images.unsplash.com/photo-1554995207-c18c203602cb?w=1600&auto=format&fit=crop&q=60&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxzZWFyY2h8MTl8fGhvdXNlfGVufDB8fDB8fHww
